id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,2.127877688109631e-05,2.9527215104571434e-05,7.928357311664027e-05,0.0005517590108685595,8.185443571410949e-05,0.00010076899710995092,0.0004687358717920535,5.561480716052889e-06,1.1393416214592059e-07,7.748909645601023e-05,0.00023058174863479307,0.00021453051667364624,8.283669925630829e-06,6.174759533060669e-06,0.00028863730546730543,0.00014847759655610301,9.612574223010639e-05,1.0554708353314032e-05,0.051107676464086704,1.3552595419255777e-05,0.0001267581449829181,0.00022936192237378453,0.0003850162171700458,0.0012588497523407882,0.012786819191429218,0.0016969181301875488,0.0016909356770695412,0.08535086225452773,0.009072921868197272,0.0002567225078464297,0.004831060607938688,0.000147512572813324,6.0651173394691225e-06,5.812549084669881e-06,0.00020532684011647078,0.00010626195815275716,0.0008944270523383685,3.384386014968154e-05,5.330136333576572e-05,0.00013928227317636693,0.00034155873846337806,8.514554222670674e-05,0.0004821342150361442,0.6685629503303996,0.00011375675817827687,3.034207909833832e-05,0.0018894678720742764,0.0004587785657014697,0.00010883154006398072,0.009167096001014457,0.0007432299039898543,0.0017682725613810504,0.0024712682175519686,0.0001704254671315869,3.0197188045852384e-05,0.00025119657895307615,0.0031724329485409318,2.8631603456295717e-05,0.0016615140661447275,0.0002988593573211014,0.004348877010180618,0.00023729758410479223,0.0005956986809261631,0.0004523722150454955,1.3893524803212928e-05,0.00012538368250410688,0.0010510444746985761,0.0002675910999125059,3.489131743917711e-05,0.0004982631493552236,0.0018738754106081294,0.0008633756276175482,0.00021624625041718166,0.02542821586522006,0.00031095217365467953,0.0017363275773466934,0.00113081767646461,0.00615922065586077,0.00011578665025562862,0.006293100383261069,3.605307811466038e-05,0.0017987915908421947,2.854770690206176e-05,4.992842093667677e-05,5.814122663254333e-05,0.001151584707409854,0.01400282306839862,0.0011790304452650605,0.019852575001160583,0.00018482871896968454,0.00020902932510776518,5.730844089945732e-05,0.005554358488338768,7.066058117704272e-05,9.250460041284778e-07,0.0002934543263266563,0.02241239602649335,0.016367074073876352,0.0002841418233234994
36,0.0064045173084277904,0.00019140077322477042,0.00011756568653033875,0.00021996751422783986,0.0004749011078513257,5.179420925265035e-05,2.798490558426669e-05,2.620219195121324e-06,0.0009669955595887488,0.00454244331794723,0.0002043425009343764,0.0003299018336550534,6.655997575599915e-05,0.0025467206753532353,0.0002186542804748767,5.134065011451003e-05,0.0006278066257396297,0.00022484453856920348,0.00024809490324968753,0.0034525781830956185,0.01749365693680548,2.9610576679144605e-05,5.692642784612171e-07,0.0011839612981232768,1.4043563610895946e-05,2.2063617421703836e-05,7.644577629336247e-05,5.34260778104374e-06,5.040887334138734e-06,1.377106287149252e-06,1.8101329336538923e-06,0.0016455211068526865,0.00014441523931130868,1.7313779663081134e-05,8.89458166662132e-06,1.2943842184928922e-05,8.306096643341206e-05,0.000184484098625932,1.4359158817576861e-05,0.000765368349592692,3.1518837258269184e-06,0.00035177333470396197,1.2300256339444665e-05,0.00017287107059404963,7.344286398238382e-06,7.721513953922335e-05,0.0029790092590459044,0.0006077334139664082,0.0007314708177719051,0.00021608390638953222,8.920644763179507e-05,0.0021161325503759034,4.459544998208179e-05,0.00015457191618151628,0.030104456854046852,0.0005125818049457725,7.2742272322852285e-06,1.7543085858819389e-07,9.105102410582418e-05,0.00029125493925588136,0.00019834769654659493,0.0003277052284240776,8.407161440183776e-06,4.889602745181702e-05,0.0013907261420835393,0.003863601097946395,1.4026639329568522e-06,1.0965349000896298e-07,0.004683354164694188,0.003669101312684257,8.874782497924079e-05,4.058333592694668e-06,1.1164585418926184e-06,5.493851537732651e-07,0.891470228511029,4.5116946197773344e-05,0.0007536544477202146,6.963935228573668e-07,0.0011737802320987232,0.0006957830144296649,0.005024267207077846,0.00016130626245546603,3.0238858195228665e-05,0.0007510731564283683,0.00037375995614147945,0.0016389379060469762,0.000152036384078657,7.263855905790108e-05,2.1715056861801728e-06,1.662612657287425e-05,2.0778678817227736e-05,0.00011968314862566405,5.048558164861791e-05,0.001376601208517221,5.3034536283205216e-05,6.084010035846868e-05,0.0002496031380955911,4.171983444406307e-06,0.0001647913339489045
39,0.001962600382444568,1.0653967534299142e-05,0.0001401544424217034,0.00040094552961376906,1.7743729798324054e-05,8.136989994836344e-06,1.4597175760247388e-05,1.2010244071502147e-06,3.705294904473655e-06,0.002652109396326963,8.83642822295547e-05,9.201799860504135e-05,0.002668211160319124,1.116611049141449e-05,1.874577827106181e-05,2.01096195593477e-06,4.4415338887014516e-06,2.86896679878946e-06,0.0003920271408384632,0.001089099739002154,6.755885651936667e-06,2.8555189267433327e-05,8.352456687235341e-07,6.410192313972277e-06,0.002246203754922742,9.105349603905729e-07,0.0021864501354438293,0.0001480178686127297,8.178839766325915e-06,1.4646989955149465e-07,1.7443992062529809e-07,0.0008905092551509424,8.94231143504666e-06,1.0941323590897083e-05,1.518389599790619e-05,1.849299065979242e-05,1.5741127553197762e-06,5.812802696400002e-06,0.00012263089046981047,1.1928996728006485e-05,5.668719396163983e-09,0.0003237718990907341,3.300710834225196e-05,0.0010670773333600267,8.105452049846899e-05,2.0308107081096417e-05,0.052496410402424615,6.9155928820575116e-06,0.0004664524930647987,4.182815354710449e-05,1.4020879753062032e-05,0.0011546413243456756,0.0001248116958541842,0.0004933578875045164,0.005200670963195058,0.00026008736134266964,0.00016371349330263006,2.800605142516131e-08,0.00213289795559041,9.690492982695024e-05,0.0017320945883477633,0.0005728172112787248,3.183689652364754e-06,0.0008534771030663431,0.00043253650960322357,0.008976605266162075,5.574978363954305e-06,7.406885516932428e-05,0.011857073163501406,0.00043185705812850874,2.297106114532424e-05,0.00011070767530846397,2.8437540010710446e-06,0.00012457917149876488,5.605844483833393e-05,0.784603051600252,0.04818312692786313,3.639061891360769e-06,1.274812612494732e-05,0.001356559100083471,1.7973379411679126e-05,0.0003940671254384389,6.93668555050138e-05,8.473673117604608e-05,0.00011099092544506996,0.042186474710108494,0.00011707053978243772,0.00010206110915654522,1.6853474679128675e-05,0.00025662182940026343,0.014492480651915218,7.2487624567755825e-06,0.002161603232291223,4.253469964147242e-05,2.611143996093381e-05,2.304281184073642e-05,0.0006942883055751178,1.026588807812209e-05,0.00029321166456084666
41,0.0003460252089918903,5.271009762624052e-05,0.00456040862554535,0.0006125574391210616,1.7413068841834923e-05,0.00011718899606648646,0.0011531565071732264,4.216568128532917e-05,4.223004103740987e-05,1.615157869010255e-05,0.8540301097999602,0.00019293505521499304,2.351158743022536e-05,0.0003783851307059199,3.703247746178998e-05,3.901280414655382e-05,8.011645566597663e-05,5.5553630109252925e-06,0.00012820079694187764,0.0004861765555125658,0.00017859763862225332,0.005590637365815754,6.056499781246812e-05,2.5375740060946928e-06,4.1423111446653494e-05,5.385724413472299e-06,7.64001719545198e-05,6.377646019593433e-05,1.5967227026165975e-06,1.4788939476032544e-06,0.00010426631093444301,0.007022972269367374,2.151919796188668e-05,1.6451562192265526e-06,0.00025835791255772434,8.169427015981574e-05,0.00010471972025682666,2.093967074120366e-06,3.3110633807005412e-06,7.414157496485438e-08,5.0782356188825804e-08,0.0001913237968268438,0.0006412577967096267,0.0005172852599820011,0.0002133228984849565,0.004562036822391123,0.0006492273495218812,0.00013396737781305146,2.3403108288325866e-05,0.03838205095646847,0.00039470964357637706,3.5863971272813097e-06,1.3674491473603732e-05,0.0001637939689098987,1.4541664917478689e-05,0.00018860462654876126,0.0004507551226734669,8.170072512703326e-08,0.0021407834508687692,2.5158130687678804e-05,3.8213977614362965e-05,0.0001385429835229338,2.1574859323616965e-06,3.441812168962779e-05,0.00028071000926167393,2.6891882050634965e-06,4.590066290576998e-05,0.00033214683172348947,0.004518800335044049,0.00019885801528452175,6.808600468831202e-06,7.608503101114426e-05,5.8619255641122816e-06,0.0016196387481587778,2.7397144578767116e-05,0.00016014794383727442,2.2034556657089282e-05,4.113996580172712e-06,1.3277536877538903e-06,0.00022816712711619736,4.7283555843104665e-05,0.0003338377263088625,2.3583950279405273e-05,0.001189432158417754,0.0005591173201198324,2.7680150684617283e-05,1.5065637888287043e-05,2.8007828332855566e-05,1.3495179456666377e-05,0.00018663478520204892,0.0004927613759876124,1.3272827436454773e-05,0.004445364634907039,0.00038233720125821865,0.05861535840749814,5.713849317407393e-05,2.1062539320734752e-05,1.783262921346196e-05,0.0010930018726416609
44,2.1152459792015347e-06,1.1783419861818717e-05,3.7212663866953393e-07,0.009569671839917191,2.5443366774824162e-05,1.5741193993716034e-06,2.6008576107499782e-05,6.790327736352615e-06,0.000133603873972011,9.501046142478506e-06,3.7030419195479e-06,9.929423995043375e-05,0.0010783031333316128,0.0005744191678015357,0.00024305342860799753,1.048875826527066e-05,9.805874772099634e-05,2.6158908778321265e-05,4.147937461809739e-05,0.0006649191456617823,1.833984567836048e-06,6.135469913526499e-05,0.00013196876277338294,1.7597069707135014e-05,2.9597605414422487e-05,0.00019602940675470963,0.0006566888857552317,1.1141722255867446e-05,0.008199073579830995,7.719434617575762e-07,0.00012036247060410078,0.0003599206550449831,2.4422839619226747e-06,2.7289252543095606e-06,0.000329251996845992,2.3797902317952105e-06,0.006433360813061575,3.4020272208228483e-06,8.746032532420606e-05,0.0004238799143560573,1.215132770824985e-07,2.1904962990185067e-05,2.6316134444822364e-05,0.009863556668354803,6.20129961118675e-07,0.00042703844085474965,0.052698164335633076,0.0017218869144515728,0.0005741867520164081,4.929301635548019e-06,0.0014014176759859604,0.00025836156309696855,0.7304250476241679,0.031209143144772848,0.0004307273911031286,0.0005704504691448735,4.524758130361497e-05,8.178427413637891e-07,0.00011963982806750351,9.246093137376749e-06,0.0003011382566519851,5.060242092413528e-05,0.00010962483122010928,0.0003434463740011666,7.3940925320375884e-06,3.6197339832075694e-05,0.0005641221158495013,0.00039518636748100695,5.861222887422839e-05,0.08751792578459805,2.7018407885426577e-05,4.535753107870639e-06,1.4345620108752769e-06,0.00032094190482391874,0.0014891327132284136,0.00140709429588537,7.65408312405184e-06,2.401766000882983e-05,1.0202555315746882e-05,0.001385355896442055,2.014305098483761e-05,0.0038302347929920783,5.976706417760423e-06,0.001269857341654288,2.6197802536657216e-05,0.0006107926515249477,0.005681006661985517,0.00019175571607182764,2.3844310211198956e-06,6.887148227497706e-05,6.99596235371341e-05,1.4443217023378798e-05,0.0011269601889770276,0.00074782288172508,0.00041539945786492083,3.393900314849293e-05,0.030911547744030758,3.3985547645770316e-06,0.0014008579297797319
46,1.731692038863652e-05,0.0004073815087016812,7.927252623891889e-06,0.017902359802252174,1.3554468104543101e-05,3.825929578239332e-06,0.0006216120703274447,4.7566864632408426e-07,3.932950160034861e-06,3.129660811465618e-06,0.001773535693017995,4.1602285059673504e-05,0.0038606797539286887,5.830538099424696e-05,0.0001119104294566862,2.425588615926018e-05,0.0005443614264714439,3.436901780758512e-05,0.009410630737160391,1.285364001529863e-05,3.400862268173112e-05,4.7918002352426e-06,0.00013102586696761678,2.1933937884884683e-05,3.8521590750071304e-05,0.007297380800938732,3.708783153219202e-05,0.0003942941906000153,0.0001150705447461052,3.716255703041327e-05,1.559135179623128e-05,0.00012311526004597542,6.9594406380101695e-06,2.143025671337486e-06,1.3196751644381685e-05,6.807763173777118e-05,0.0010634153509486127,5.306471153770947e-07,3.3592565803946227e-06,5.989894324950873e-06,2.7588051638824583e-07,0.0028404444646346325,7.396764330052373e-06,0.007923009105538968,2.7190225066576404e-05,0.001074180256057529,0.6591380252027095,0.0001059260055288598,0.000219569062192595,0.00018321189790526364,0.002816968528442994,0.007715324549548249,0.0004949359115978783,0.008917541490010691,1.2320523729082118e-05,5.7811783842798685e-05,0.0019518355197972461,1.7118729821654755e-07,0.03682180461753141,0.0018063543499817027,0.07980601249938939,3.119312168741678e-05,0.0009950028233862466,6.835242042634451e-05,3.15197273589387e-05,0.0012699454161692273,0.0001727868428888279,3.881051831200189e-06,1.2981745463006304e-05,0.0010556322009667547,0.00012710357854119045,8.159349363691158e-05,1.2456275115675309e-06,8.852537047576748e-06,0.030357428861498195,0.000635927122713575,6.852513111554542e-05,0.00021186084107565042,7.09416637759209e-05,0.0037468966203610217,0.00017763557636118584,0.0018864464035212223,3.758760444783137e-05,2.1213204665978746e-05,6.565219399597688e-05,0.0015056728159706114,0.07928140043118799,0.007104032351992327,8.319287910417857e-06,1.556034017088784e-05,3.116024674599372e-05,0.0018735575012333676,0.0006015329812447118,0.0007830965598854614,0.0001526264780257538,0.00807107522658337,0.0022814938350280414,7.439583922059938e-05,0.0008878836331673444
47,6.769091547274264e-05,0.0004811911844619283,0.004301630541141706,5.420076240043594e-07,3.082990794969821e-05,0.0010516811430016778,0.00963028720424334,4.3016272721326657e-07,0.003099955424835714,3.4764486087575994e-05,0.002347959018154347,1.366254847205383e-06,5.428248783140304e-06,1.5224617508188773e-05,9.081236877268952e-07,4.269236193391386e-05,4.075868842645391e-05,6.352311426438766e-05,1.2711536656900675e-05,0.0020742026635690975,0.0006613738407776988,2.1554588533519463e-05,7.606765094981833e-07,8.737804739904812e-07,6.634084919099907e-06,1.0672092568285687e-06,1.3175758375876607e-05,3.0631517065359987e-06,9.990335765210527e-07,9.874981057804267e-05,1.7922240877587714e-07,0.013030631853871832,0.005446083909308061,0.012608661098961417,8.589925718020328e-05,6.4681669052558e-06,0.06757197011186972,4.000404513129875e-05,4.060771563348652e-07,0.001880863598871659,0.0016269808364179229,0.00016258691317429672,2.3498065536980626e-06,4.010611021447512e-05,2.946077385762452e-06,0.7610638935399016,0.014411060985509646,4.148161000112722e-05,2.9373628441439944e-07,6.267629089115205e-06,1.5995133648661095e-06,0.0018421402429656022,2.0523963125293507e-05,7.053313628042318e-05,0.013453679815083684,0.00015965480542009652,1.208270250324156e-06,2.3979106545641963e-07,0.004189192959041832,7.535144446284429e-05,0.0001660627333932103,2.3604466895137416e-05,1.9469799776069002e-06,1.2641691019741425e-06,1.1584775750981348e-06,0.018782535231066256,7.053095346682771e-07,5.486747737631957e-06,0.0028082104646811063,0.004358515010956506,8.428860181178637e-06,2.6665875332439507e-05,3.128801533694704e-05,1.9128100875591034e-07,0.0024891396558087307,8.812288059972866e-06,2.632321555525503e-06,4.932734504953757e-07,0.007076013777000673,0.005531535425947596,0.000902070112822536,2.6274036775323553e-05,0.029857843455110448,6.007618876123162e-05,0.0053211165048590485,2.0100418670299442e-05,6.454133499139616e-06,1.8769118803412064e-05,1.772600031207891e-06,2.919406576744848e-06,0.00038029554119997324,1.045921006146562e-05,8.172840734391214e-05,2.7448616915760693e-05,2.0299510439145893e-07,4.707822124795473e-07,6.179776560603036e-07,8.718700853499271e-07,5.301915680134766e-07
51,5.421220021929532e-05,8.653507697719634e-05,0.006106813657673883,0.0003053459377424575,4.424642273472369e-05,0.0007659919720843721,0.0014875362531101082,0.000956620352424059,1.4901442030349559e-06,2.3282036689454912e-05,0.035508167275649566,1.0592115460815228e-05,6.61593877049008e-06,0.00023271690180781045,2.216830265479175e-05,0.00013160669619640222,3.2523717262678003e-05,7.827513016060602e-06,8.833738696235686e-05,5.110340714410128e-05,2.421952142892106e-05,0.007425897359247116,5.0142619217246585e-05,9.753743971705415e-06,8.511002522788876e-05,1.2467466757019297e-05,0.000509271968185924,4.7254540686544235e-05,2.0858217216306725e-05,4.984906782592058e-06,0.00013817818418090553,4.4139824406293725e-05,5.7371290128289445e-05,1.4866916430442017e-06,3.660936993507767e-05,9.899263362218309e-05,1.3728412362443759e-06,4.828340788474391e-06,1.1174613643574278e-05,4.450002433012733e-07,1.7415270973297985e-06,1.4219038284108269e-05,0.004145974795123904,0.0005654818744245046,0.0002904328528971293,0.0036036023244222608,4.428066199681142e-07,0.00010808732536936246,5.6348823920065884e-05,0.010141568988154482,0.005198734243301386,3.140499399073607e-06,1.2986650096528235e-06,3.861969772522638e-05,1.6274990765950924e-05,5.352824753653391e-05,0.0017786703071826493,4.768672229032061e-07,0.002991218849749091,0.00015101368374235044,3.060274664783593e-05,0.0006076091332984813,2.945497908737413e-06,0.00017274008054076002,0.0001517970681513272,1.4530129427393536e-05,4.4754865226785636e-05,0.003790787705106992,0.05742765310544473,0.00012009166616462665,0.00022948831211547802,0.000248698706698454,8.545020226229866e-05,0.8460162678284785,4.4975957543120524e-06,0.0017151301448326735,0.00017383977052431315,5.559216709427089e-05,1.3432437532320302e-05,0.0002774598404356329,1.7443557676766825e-05,5.093691969317291e-05,1.961738547497629e-05,0.0005296574649425928,7.304025840900286e-05,0.00013855991262741086,0.00012921801752302316,8.75415311686519e-05,0.0027448668298325454,3.137456662385398e-05,0.0005961984464479116,3.3518295098039626e-06,0.0002452940238519616,1.4705781724273957e-05,0.00012396457801185914,4.3769286323320726e-06,7.056186204626483e-06,4.384631047922617e-05,0.00028641159224015246
52,5.409021664095803e-05,0.00022079431555270052,6.290747174599593e-06,7.65335070860502e-05,7.302324051747685e-05,4.541773157197197e-06,0.00030772668299794615,0.005379375885128019,0.0010062490712082375,0.0002967994643799419,0.0005309130116567393,0.009261141501046113,3.770123212164458e-05,0.7501853534166055,0.004495540206742766,3.482118902641481e-05,9.818823638666417e-05,0.012568534172702496,2.267516935896081e-05,0.02715034312048282,6.706847995050125e-05,2.399786272543188e-05,4.438162853626334e-05,3.7086232451859024e-06,1.7819441956305828e-05,7.227878472148528e-06,0.002849807991002431,9.594498614781083e-06,2.4040102828961153e-05,1.0006209433998754e-06,3.151305477983907e-05,2.916056949967078e-05,2.552097675267681e-05,3.184929830494753e-05,8.808215724361302e-05,3.3580609790513366e-05,7.149496373990966e-05,6.7351022113148e-06,9.71096538767779e-06,2.8189822281493323e-06,4.584246115034164e-08,0.003992044996619248,0.00013083993681132022,7.571833563818105e-05,3.2316605378836e-05,0.0011665991147391025,0.00022395295828651497,0.03654232130322174,0.0014559222105350535,0.0011241006451186478,0.0002325076863961287,4.124075868478012e-06,0.006025008785226728,7.14969917706884e-05,7.191800029772799e-05,0.0009577990725736107,8.076375472202702e-05,2.550385438901327e-06,0.0012586974322448617,6.581158352268724e-05,0.00021745461264302155,1.834034873426933e-05,0.0003217492450859607,0.00010085807890426111,5.1220807456301306e-05,2.1021586321554117e-05,0.0003148956991610003,0.00012454273300741686,0.0003421138756655265,0.0008897593577620416,3.926478503332607e-05,7.25037864979029e-05,2.2372755609477024e-06,0.0005038673010896653,0.0005915632791163852,0.0006254588272269633,6.598336612954841e-06,1.5698398436010626e-06,0.00028224116324635277,0.0005897997420063539,0.0024692468310569156,0.0011975435954840001,1.0505324215901176e-05,0.08665938063693995,0.00012753099342395003,1.710394552363017e-05,0.006093650395754872,8.01295066084351e-06,9.188839409815167e-05,0.0015331583974454487,1.669438296986377e-05,0.00022323026943439574,0.016905523013351024,0.0008380401535366515,0.008828218445116526,0.0007747388116495743,5.083353592959545e-05,3.6287639562152645e-06,0.00032972079341799605
53,0.00036765186555800877,0.00018351750666156168,1.0969360073617054e-06,0.00023623511475347704,4.028842662793828e-05,0.0015381650031664662,0.0015470637616905385,1.383040142889096e-06,2.0430613870761302e-06,0.004977971300336051,1.785058277742511e-05,4.204223537113387e-05,9.63659984542761e-07,3.5027788987846334e-06,2.0895192041924364e-05,2.1871791040516986e-05,0.005230542714093905,8.1795748604966e-07,0.003476545391853589,4.3184744978236535e-06,6.185622536313553e-05,4.105435400648927e-08,1.3645970101663683e-06,4.3637957143934925e-06,1.1895207978037597e-05,2.1167698335627903e-05,0.00021140340494643173,3.271882619590306e-06,2.7656404646567404e-05,1.2107084902553205e-05,1.920745490701425e-06,4.791198265488832e-05,4.897200480737304e-06,4.5099961253930405e-06,2.1550237396012402e-07,0.0011541179005985487,0.00024163377611431325,8.801946774459086e-07,5.2112786412868345e-06,6.29655211577504e-06,8.617144297270619e-08,3.114747861991232e-05,5.836921916993006e-05,0.0002210469180654499,6.346298978153196e-05,3.5072131953384884e-05,1.776066757309242e-05,0.00019375632780033078,6.096625035534183e-05,0.0005400506854983472,0.005810291755369138,0.0010454458949843864,5.442083391820408e-07,0.0004963938882882131,1.5950628337801582e-06,1.0466879173479202e-05,0.00013347317352120725,2.1965781146271555e-08,0.0018829936703177448,0.015623328562335071,0.0022002040504296096,0.00039670950912104266,2.002901284693227e-06,0.0009172232786661388,5.263075929974062e-06,9.87144534850649e-05,4.095516718650378e-05,4.823232991733062e-07,1.3444887627667231e-05,0.06745059954766312,1.8390607832536367e-05,0.863226698884873,2.3221218560982118e-05,1.668641246617747e-05,0.0009314966615419483,4.522885895482297e-05,0.0017875894840359645,5.6829162242008464e-05,0.00011955273871618272,0.00010743802728258698,0.006157710393522493,6.519682816492725e-05,0.004643204205878651,0.0016848939263195218,0.002898059759998471,6.993068680536324e-05,1.26891842787582e-05,7.400682668734416e-05,5.1097541674808674e-06,8.362805777434961e-05,0.00044781021711309794,7.822826878234827e-06,0.00020886482103723867,0.00031284084159810186,2.956725222109977e-05,7.023920082250734e-05,6.958062923621166e-07,3.6149085987780874e-06,1.620069917645668e-06
